TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
454082583,420612,348708,31,111,16
454082666,2064393,5290517,1670,23279,22576
455080875,1386928,4646532,10597,15133,25359
455080958,188458,595361,2195,2294,3676
455081000,80288,274117,473,1050,1181
455081083,505839,1614661,3098,5265,9568
455081791,2063241,4253921,4245,16566,30101
455081916,2063044,4219597,4025,16330,29218
455082416,1532349,3735253,1179,16319,19058
455082833,2063887,3683949,2186,7978,15578
456080916,2987825,9679051,21297,28770,56293
456081083,2988100,9365980,19413,22764,58343
456081291,1920235,6877565,14745,22050,32429
456081458,2032148,6172726,47713,22682,24511
456082500,1219953,2456916,2418,9811,18148
456082583,2064344,4265371,3894,16726,30414
456082750,2066026,4907400,2918,21581,26956
456082916,2065336,5088057,1644,22596,25468
457081375,2988518,7818490,51414,28627,29588
457081916,2062907,4184869,4236,16317,30019
457082166,2063523,4139929,4530,16217,30886
457082458,2063811,5233936,18186,21459,24775
457082708,2993548,9865895,19704,31623,55127
457082833,2992373,7253218,15381,16004,46762
457082875,1528062,3601651,824,15491,19774
457082958,2993687,9389532,18859,19010,59626
458081125,2982924,8139780,19131,21084,57819
458081375,2987982,8191094,16719,21680,59285
458081875,2061926,4972649,1503,20906,27124
458082208,2064535,4159351,4053,16213,31557
458082291,2063610,5164525,18297,22238,26846
458082500,2987384,10199473,22430,35757,52369
458082541,2986972,9672957,21141,25022,60665
458082625,2064906,4225563,4154,16723,30276
459081166,2984040,9939376,21296,29506,55481
459081333,2984414,9505420,20545,26143,57066
459081583,2989326,8620611,21340,24771,58016
459081791,2989033,8209076,17370,21142,55674
459082458,2064499,4092298,3930,15735,30056
459082541,2064563,5012129,1759,20335,28708
459082791,1585834,3735661,833,15721,21668
459083125,2064298,4487137,2072,18047,23851
460081166,2986265,9291613,22656,27361,54255
460081291,2987125,9640272,54308,27369,59160
460081583,2989222,9512185,20449,29866,55704
460081958,665106,1675744,653,7405,8118
460082000,2989602,7519783,43913,20051,24388
460082041,2062966,4979341,1666,21547,29940
460082750,2064575,4379461,3435,18719,26841
461080916,109025,292028,574,1036,2075
461080958,689160,2446041,6579,7950,12306
461081041,636979,2121192,3688,7099,11438
461081166,747096,2451855,6548,7605,13404
461081791,585638,1132536,985,5086,8088
461081916,729497,1708769,540,6757,10327
461082041,588700,1232185,503,5362,7613
462081083,2988219,10197816,22138,31140,57122
462081208,2848934,9417485,22563,40693,52647
462081708,480456,965512,880,4511,6799
462081833,2063678,4923176,1657,21098,27921
462081958,2990949,9280179,53409,29034,50096
462082041,2064361,4826796,34125,20736,30385
463080958,2987293,8123888,18399,20854,58711
463081083,2987735,9902383,24406,34897,57099
463081250,2988670,9871862,22763,27370,59251
463081625,2063881,4238359,4184,16364,29802
463081708,2987197,7336575,11696,20971,38535
463082333,2064921,4846035,1317,19708,28348
463082416,1576619,3700100,1271,16736,22102
463082500,2064842,5091291,1395,21271,28181
464081208,2986588,8028259,18044,20869,59919
464081416,2989287,8741345,21805,26003,54459
464081583,2989084,10170549,22433,28415,56294
464081708,2989913,10134160,21815,32823,56967
464082083,2065052,4251744,3932,17359,29631
464082333,2063886,5219679,1657,21147,25998
464082416,321869,819524,339,3406,3516
465081291,2987678,9503942,54906,28497,56203
465081458,2988628,8234362,18604,23772,56722
465081708,2988021,10444314,23723,34323,55193
465081791,2988610,9833033,21766,30758,59963
465082333,2063814,4853896,1413,21116,30161
465082541,2064433,5214015,1977,22123,25052
465082708,2065188,4332029,3928,16967,28999
466081375,2988382,10676463,27201,36325,50108
466081500,2987487,10115821,23427,30467,57599
466081708,2988932,9992188,55144,30846,58073
466082166,2063381,5273084,2188,22130,25311
466082583,2063885,4887365,1559,20738,29537
466082666,2064784,5048476,1475,21614,27497
466082708,2990742,8351013,49038,23837,34250
466082833,2064420,5052935,1484,23063,29469
467080833,505323,1397453,3148,3775,9489
467080875,354406,1192859,2398,4039,6921
467081000,798777,2676453,5312,7221,15200
467081458,2061174,5165791,34164,22305,26645
467081541,2062675,5080613,1826,20739,23981
467081708,1683246,3980469,1026,16672,23967
467081916,2062028,4784972,1243,19359,27564
468080958,2988466,8068138,16772,22146,57526
468081166,2514736,8442834,17971,27265,46754
468081500,2989842,10079862,23538,32025,57412
468081625,2426019,6505695,12974,17534,45154
